symbol,company,anex,acqName,date,pid,tkdAcqm,buyValue,sellValue,buyQuantity,sellquantity,secType,secAcq,did,tdpTransactionType,tdpDerivativeContractType,xbrl,personCategory,befAcqSharesNo,befAcqSharesPer,secVal,securitiesTypePost,afterAcqSharesNo,afterAcqSharesPer,acqfromDt,acqtoDt,intimDt,acqMode,derivativeType,exchange,remarks
GANECOS,Ganesha Ecosphere Limited,7(2),Ganesha Employees Welfare Trust,02-Jul-2025 18:18,1185044,,0,0,0,0,Equity Shares,126,546458,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185044_1476528_02072025061829_WEB.xml,Other,29434,0.12,185472,Equity Shares,29308,0.12,30-Jun-2025,30-Jun-2025,01-Jul-2025,ESOP,-,NA,-
GANECOS,Ganesha Ecosphere Limited,7(2),Ganesha Employees Welfare Trust,02-Jul-2025 18:18,1185044,,0,0,0,0,Equity Shares,126,546456,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185044_1476528_02072025061829_WEB.xml,Other,29686,0.12,185472,Equity Shares,29560,0.12,30-Jun-2025,30-Jun-2025,01-Jul-2025,ESOP,-,NA,-
GANECOS,Ganesha Ecosphere Limited,7(2),Ganesha Employees Welfare Trust,02-Jul-2025 18:18,1185044,,0,0,0,0,Equity Shares,126,546455,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185044_1476528_02072025061829_WEB.xml,Other,29812,0.12,185472,Equity Shares,29686,0.12,30-Jun-2025,30-Jun-2025,01-Jul-2025,ESOP,-,NA,-
GANECOS,Ganesha Ecosphere Limited,7(2),Ganesha Employees Welfare Trust,02-Jul-2025 18:18,1185044,,0,0,0,0,Equity Shares,349,546453,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185044_1476528_02072025061829_WEB.xml,Other,30265,0.12,514775,Equity Shares,29916,0.12,25-Jun-2025,25-Jun-2025,01-Jul-2025,Market Sale,-,NSE,-
GANECOS,Ganesha Ecosphere Limited,7(2),Ganesha Employees Welfare Trust,02-Jul-2025 18:18,1185044,,0,0,0,0,Equity Shares,104,546454,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185044_1476528_02072025061829_WEB.xml,Other,29916,0.12,153088,Equity Shares,29812,0.12,30-Jun-2025,30-Jun-2025,01-Jul-2025,ESOP,-,NA,-
GANECOS,Ganesha Ecosphere Limited,7(2),Ganesha Employees Welfare Trust,02-Jul-2025 18:18,1185044,,0,0,0,0,Equity Shares,126,546457,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185044_1476528_02072025061829_WEB.xml,Other,29560,0.12,185472,Equity Shares,29434,0.12,30-Jun-2025,30-Jun-2025,01-Jul-2025,ESOP,-,NA,-
EDELWEISS,Edelweiss Financial Services Limited,7(2),Aparna T. C.,02-Jul-2025 18:01,1185041,,0,0,0,0,Equity Shares,11790000,546452,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185041_1476513_02072025060148_WEB.xml,Promoters,12210000,1.29,0,Equity Shares,24000000,2.54,27-Jun-2025,27-Jun-2025,01-Jul-2025,Inter-se-Transfer,-,NA,-
EDELWEISS,Edelweiss Financial Services Limited,7(2),Kaavya Venkat Arakoni,02-Jul-2025 18:01,1185041,,0,0,0,0,Equity Shares,11790000,546451,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185041_1476513_02072025060148_WEB.xml,Promoter Group,11790000,1.25,0,Equity Shares,Nil,-,27-Jun-2025,27-Jun-2025,01-Jul-2025,Inter-se-Transfer,-,NA,-
GENUSPOWER,Genus Power Infrastructures Limited,7(2),Kailash Chandra Agarwal,02-Jul-2025 17:26,1185038,,0,0,0,0,Equity Shares,1600000,546436,Pledge,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185038_1476483_02072025052636_WEB.xml,Director,12398356,4.08,597840000,Equity Shares,12398356,4.08,30-Jun-2025,30-Jun-2025,30-Jun-2025,Pledge Creation,-,NA,-
GENUSPOWER,Genus Power Infrastructures Limited,7(2),Kailash Chandra Agarwal,02-Jul-2025 17:26,1185038,,0,0,0,0,Equity Shares,1600000,546435,Pledge,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185038_1476483_02072025052636_WEB.xml,Promoters,12398356,4.08,597840000,Equity Shares,12398356,4.08,30-Jun-2025,30-Jun-2025,30-Jun-2025,Pledge Creation,-,NA,-
SILVERTUC,Silver Touch Technologies Limited,7(2),Vipul Thakkar,02-Jul-2025 17:23,1185037,,0,0,0,0,Equity Shares,213,546432,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185037_1476477_02072025052347_WEB.xml,Promoters,2675363,21.1,152512,Equity Shares,2675576,21.1,27-Jun-2025,27-Jun-2025,01-Jul-2025,Market Purchase,-,NSE,-
SILVERTUC,Silver Touch Technologies Limited,7(2),Unmesh Thakkar,02-Jul-2025 17:23,1185037,,0,0,0,0,Equity Shares,1400,546434,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185037_1476477_02072025052347_WEB.xml,Promoter Group,1400,0.01,0,Equity Shares,Nil,0,27-Jun-2025,27-Jun-2025,02-Jul-2025,Off Market,-,NA,-
SILVERTUC,Silver Touch Technologies Limited,7(2),Vipul Thakkar,02-Jul-2025 17:23,1185037,,0,0,0,0,Equity Shares,1400,546433,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185037_1476477_02072025052347_WEB.xml,Promoters,2675576,21.1,0,Equity Shares,2676976,21.11,27-Jun-2025,27-Jun-2025,01-Jul-2025,Off Market,-,NA,-
SAFARI,Safari Industries (India) Limited,7(2),MANOJ MOHANRAO GHORPADE,02-Jul-2025 16:53,1185032,,0,0,0,0,Equity Shares,600,546423,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185032_1476430_02072025045326_WEB.xml,-,10250,0.02,1284225,Equity Shares,9650,0.02,26-Jun-2025,30-Jun-2025,01-Jul-2025,Market Sale,-,NSE,-
SAFARI,Safari Industries (India) Limited,7(2),KETAN THAKKER,02-Jul-2025 16:53,1185032,,0,0,0,0,Equity Shares,543,546424,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185032_1476430_02072025045326_WEB.xml,-,543,0,1166626,Equity Shares,Nil,0,25-Jun-2025,30-Jun-2025,01-Jul-2025,Market Sale,-,NSE,-
JSWSTEEL,JSW Steel Limited,7(2),JSW Steel Employees Welfare Trust ?  ESOP Plan 2016 A/c,02-Jul-2025 16:38,1185030,,0,0,0,0,Equity Shares,6300,546418,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185030_1476415_02072025043824_WEB.xml,Other,5848425,0.24,6300,Equity Shares,5842125,0.24,30-Jun-2025,30-Jun-2025,01-Jul-2025,Off Market,-,NA,-
JSWSTEEL,JSW Steel Limited,7(2),JSW Steel Employees Welfare Trust ?  OPJ ESOP Plan 2021 A/c,02-Jul-2025 16:38,1185030,,0,0,0,0,Equity Shares,16292,546419,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185030_1476415_02072025043824_WEB.xml,Other,5842125,0.24,16292,Equity Shares,5825833,0.24,30-Jun-2025,30-Jun-2025,01-Jul-2025,Off Market,-,NA,-
JSWSTEEL,JSW Steel Limited,7(2),JSW Steel Employees Welfare Trust ?  JSWSL OPJ Samruddhi  Plan 2021 A/c,02-Jul-2025 16:38,1185030,,0,0,0,0,Equity Shares,654,546420,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185030_1476415_02072025043824_WEB.xml,Other,5825833,0.24,654,Equity Shares,5825179,0.24,30-Jun-2025,30-Jun-2025,01-Jul-2025,Off Market,-,NA,-
JSWSTEEL,JSW Steel Limited,7(2),JSW Steel Employees Welfare Trust ?  OPJ ESOP Plan 2021 A/c,02-Jul-2025 16:38,1185030,,0,0,0,0,Equity Shares,9578,546412,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185030_1476415_02072025043824_WEB.xml,Other,5868814,0.24,9819275,Equity Shares,5859236,0.24,27-Jun-2025,27-Jun-2025,30-Jun-2025,Market Sale,-,NSE,-
JSWSTEEL,JSW Steel Limited,7(2),JSW Steel Employees Welfare Trust ?  JSWSL OPJ Samruddhi  Plan 2021 A/c,02-Jul-2025 16:38,1185030,,0,0,0,0,Equity Shares,140,546413,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185030_1476415_02072025043824_WEB.xml,Other,5859236,0.24,143500,Equity Shares,5859096,0.24,27-Jun-2025,27-Jun-2025,30-Jun-2025,Market Sale,-,NSE,-
JSWSTEEL,JSW Steel Limited,7(2),JSW Steel Employees Welfare Trust ?  OPJ ESOP Plan 2021 A/c,02-Jul-2025 16:38,1185030,,0,0,0,0,Equity Shares,543,546414,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185030_1476415_02072025043824_WEB.xml,Other,5859096,0.24,543,Equity Shares,5858553,0.24,27-Jun-2025,27-Jun-2025,30-Jun-2025,Off Market,-,NA,-
JSWSTEEL,JSW Steel Limited,7(2),JSW Steel Employees Welfare Trust ?  JSWSL OPJ Samruddhi  Plan 2021 A/c,02-Jul-2025 16:38,1185030,,0,0,0,0,Equity Shares,2244,546415,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185030_1476415_02072025043824_WEB.xml,Other,5858553,0.24,2244,Equity Shares,5856309,0.24,27-Jun-2025,27-Jun-2025,30-Jun-2025,Off Market,-,NA,-
JSWSTEEL,JSW Steel Limited,7(2),JSW Steel Employees Welfare Trust ?  ESOP Plan 2016 A/c,02-Jul-2025 16:38,1185030,,0,0,0,0,Equity Shares,7852,546416,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185030_1476415_02072025043824_WEB.xml,Other,5856309,0.24,7970178,Equity Shares,5848457,0.24,30-Jun-2025,30-Jun-2025,01-Jul-2025,Market Sale,-,NSE,-
JSWSTEEL,JSW Steel Limited,7(2),JSW Steel Employees Welfare Trust ?  JSWSL OPJ Samruddhi  Plan 2021 A/c,02-Jul-2025 16:38,1185030,,0,0,0,0,Equity Shares,32,546417,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185030_1476415_02072025043824_WEB.xml,Other,5848457,0.24,32481,Equity Shares,5848425,0.24,30-Jun-2025,30-Jun-2025,01-Jul-2025,Market Sale,-,NSE,-
PGEL,PG Electroplast Limited,7(2),Ruchi Pramod Gupta,02-Jul-2025 16:23,1185028,,0,0,0,0,Equity Shares,240531,546402,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185028_1476392_02072025042330_WEB.xml,Immediate relative,866603,0.31,182232111,Equity Shares,626072,0.22,27-Jun-2025,30-Jun-2025,01-Jul-2025,Market Sale,-,NSE,-
AUBANK,AU Small Finance Bank Limited,7(2),Bhargavi Shukla,02-Jul-2025 16:19,1185026,,0,0,0,0,Equity Shares,47400,546400,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185026_1476386_02072025041905_WEB.xml,Immediate relative,47400,0.01,38569380,Equity Shares,Nil,0,30-Jun-2025,30-Jun-2025,02-Jul-2025,Market Sale,-,NSE,-
NAHARPOLY,Nahar Poly Films Limited,7(2),CLOSETTRUNK PRIVATE LIMITED,02-Jul-2025 16:07,1185024,,0,0,0,0,Equity Shares,5000,546398,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185024_1476378_02072025040731_WEB.xml,Promoter Group,Nil,0,1799701,Equity Shares,5000,0.02,30-Jun-2025,30-Jun-2025,01-Jul-2025,Market Purchase,-,NSE,-
HOMESFY,Homesfy Realty Limited,7(2),Ashish Kukreja,02-Jul-2025 16:01,1185023,,0,0,0,0,Equity Shares,900,546397,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185023_1476374_02072025040124_WEB.xml,Promoters,1512612,46.89,256806,Equity Shares,1513512,46.91,01-Jul-2025,02-Jul-2025,02-Jul-2025,Market Purchase,-,NSE,-
KRISHANA,Krishana Phoschem Limited,7(2),Shanti Lal Kanther,02-Jul-2025 15:48,1185020,,0,0,0,0,Equity Shares,850,546394,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185020_1476366_02072025034844_WEB.xml,Promoter Group,1803,0,371540,Equity Shares,953,0,30-Jun-2025,30-Jun-2025,01-Jul-2025,Market Sale,-,NSE,-
KRISHANA,Krishana Phoschem Limited,7(2),Shanti Lal Kanther,02-Jul-2025 15:32,1185017,,0,0,0,0,Equity Shares,1750,546392,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185017_1476351_02072025033233_WEB.xml,Promoter Group,53,0,850039,Equity Shares,1803,0,21-May-2025,27-Jun-2025,30-Jun-2025,Market Purchase,-,NSE,-
TRANSRAILL,Transrail Lighting Limited,7(2),Asiana Fund I,02-Jul-2025 15:16,1185015,,0,0,0,0,Equity Shares,601368,546390,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185015_1476339_02072025031654_WEB.xml,Other,7094089,5.28,397008736,Equity Shares,6492721,4.84,27-Jun-2025,30-Jun-2025,01-Jul-2025,Market Sale,-,NSE,-
AURUM,Aurum PropTech Limited,7(2),Vishal Sharma,02-Jul-2025 15:00,1185013,,0,0,0,0,Equity Shares,10204,546388,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185013_1476334_02072025030036_WEB.xml,Employees/Designated Employees,25000,0.03,2009019,Equity Shares,14796,0.02,24-Jun-2025,26-Jun-2025,30-Jun-2025,Market Sale,-,"BSE,NSE",-
ANUP,The Anup Engineering Limited,7(2),BHAGWATI FILTERS PVT LTD,02-Jul-2025 14:29,1185012,,0,0,0,0,Equity Shares,500,546379,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185012_1476308_02072025022958_WEB.xml,Immediate relative,5000,0.02,1385105,Equity Shares,5500,0.03,30-Jun-2025,30-Jun-2025,01-Jul-2025,Market Purchase,-,BSE,-
ANUP,The Anup Engineering Limited,7(2),PRAVIN N. BHAGWATI,02-Jul-2025 14:29,1185012,,0,0,0,0,Equity Shares,1135,546378,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185012_1476308_02072025022958_WEB.xml,Immediate relative,68835,0.34,3100169,Equity Shares,69970,0.35,30-Jun-2025,30-Jun-2025,01-Jul-2025,Market Purchase,-,NSE,-
ANUP,The Anup Engineering Limited,7(2),BHAGWATI SPHEROCAST PVT LTD,02-Jul-2025 14:29,1185012,,0,0,0,0,Equity Shares,1000,546377,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185012_1476308_02072025022958_WEB.xml,Immediate relative,62000,0.31,2744975,Equity Shares,63000,0.31,30-Jun-2025,30-Jun-2025,01-Jul-2025,Market Purchase,-,NSE,-
SIGNPOST,Signpost India Limited,7(2),Pramina Suchanti,02-Jul-2025 14:12,1185009,,0,0,0,0,Equity Shares,68926,546372,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185009_1476298_02072025021232_WEB.xml,Promoters,68926,0.13,13625139,Equity Shares,Nil,0,30-Jun-2025,30-Jun-2025,01-Jul-2025,Market Sale,-,NSE,-
ORIENTELEC,Orient Electric Limited,7(2),Amer lnvestments (Delhi) Limited,02-Jul-2025 14:08,1185008,,0,0,0,0,Equity Shares,67600,546369,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185008_1476296_02072025020818_WEB.xml,Promoter Group,1422000,0.67,15032212,Equity Shares,1354400,0.63,27-Jun-2025,27-Jun-2025,30-Jun-2025,Inter-se-Transfer,-,NA,-
ORIENTELEC,Orient Electric Limited,7(2),Central India Industries Limited,02-Jul-2025 14:08,1185008,,0,0,0,0,Equity Shares,1000000,546368,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185008_1476296_02072025020818_WEB.xml,Promoters,52559648,24.63,222370000,Equity Shares,53559648,25.1,27-Jun-2025,27-Jun-2025,30-Jun-2025,Inter-se-Transfer,-,NA,-
ORIENTELEC,Orient Electric Limited,7(2),lndia Silica Magnesite Works Limited,02-Jul-2025 14:08,1185008,,0,0,0,0,Equity Shares,200000,546367,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185008_1476296_02072025020818_WEB.xml,Promoter Group,200000,0.09,44474000,Equity Shares,Nil,0,27-Jun-2025,27-Jun-2025,30-Jun-2025,Inter-se-Transfer,-,NA,-
ORIENTELEC,Orient Electric Limited,7(2),Bengal Rubber Company Limited,02-Jul-2025 14:08,1185008,,0,0,0,0,Equity Shares,195000,546371,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185008_1476296_02072025020818_WEB.xml,Promoter Group,195000,0.09,43362150,Equity Shares,Nil,0,27-Jun-2025,27-Jun-2025,30-Jun-2025,Inter-se-Transfer,-,NA,-
ORIENTELEC,Orient Electric Limited,7(2),National Engineering lndustries Limited,02-Jul-2025 14:08,1185008,,0,0,0,0,Equity Shares,537400,546370,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185008_1476296_02072025020818_WEB.xml,Promoter Group,537400,0.25,119501638,Equity Shares,Nil,0,27-Jun-2025,27-Jun-2025,30-Jun-2025,Inter-se-Transfer,-,NA,-
SIGNPOST,Signpost India Limited,7(2),Dr Niren Chand Suchanti,02-Jul-2025 14:00,1185004,,0,0,0,0,Equity Shares,5577204,546355,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185004_1476292_02072025020002_WEB.xml,Promoters,5591154,10.46,1129027235,Equity Shares,13950,0.02,30-Jun-2025,30-Jun-2025,01-Jul-2025,Market Sale,-,"BSE,NSE",-
ASAHIINDIA,Asahi India Glass Limited,7(2),Ashok Kanhayalal Monga,02-Jul-2025 13:22,1185002,,0,0,0,0,Equity Shares,5124,546352,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185002_1476263_02072025012244_WEB.xml,Promoter Group,123124,0.05,3924882,Equity Shares,118000,0.05,29-May-2025,29-May-2025,30-Jun-2025,Market Sale,-,NSE,-
ASAHIINDIA,Asahi India Glass Limited,7(2),Ashok Kanhayalal Monga,02-Jul-2025 13:22,1185002,,0,0,0,0,Equity Shares,6000,546353,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185002_1476263_02072025012244_WEB.xml,Promoter Group,118000,0.05,4688372,Equity Shares,112000,0.05,19-Jun-2025,19-Jun-2025,30-Jun-2025,Market Sale,-,NSE,-
ASAHIINDIA,Asahi India Glass Limited,7(2),Ashok Kanhayalal Monga,02-Jul-2025 13:22,1185002,,0,0,0,0,Equity Shares,876,546351,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185002_1476263_02072025012244_WEB.xml,Promoter Group,124000,0.05,663451,Equity Shares,123124,0.05,21-May-2025,21-May-2025,30-Jun-2025,Market Sale,-,NSE,-
STARCEMENT,Star Cement Limited,7(2),VINAY AND COMPANY,02-Jul-2025 13:13,1185001,,0,0,0,0,Equity Shares,1228,546349,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185001_1476253_02072025011355_WEB.xml,Promoter Group,1101400,0.27,262654,Equity Shares,1100172,0.27,27-Jun-2025,27-Jun-2025,01-Jul-2025,Market Sale,-,NSE,-
STARCEMENT,Star Cement Limited,7(2),Suchita Agarwal,02-Jul-2025 13:13,1185001,,0,0,0,0,Equity Shares,9500,546350,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1185001_1476253_02072025011355_WEB.xml,Promoter Group,809535,0.2,2028003,Equity Shares,800035,0.2,27-Jun-2025,27-Jun-2025,01-Jul-2025,Market Sale,-,BSE,-
DIVISLAB,Divi's Laboratories Limited,7(2),K. Sridevi,02-Jul-2025 12:16,1184997,,0,0,0,0,Equity Shares,150,546340,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184997_1476204_02072025121623_WEB.xml,Immediate relative,3650,0,1008950,Equity Shares,3500,0,30-Jun-2025,30-Jun-2025,02-Jul-2025,Market Sale,-,NSE,-
SHYAMCENT,Shyam Century Ferrous Limited,7(2),Rajesh Kumar Agarwal,02-Jul-2025 12:14,1184996,,0,0,0,0,Equity Shares,30000,546339,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184996_1476201_02072025121402_WEB.xml,Promoters,2307510,1.09,217500,Equity Shares,2277510,1.07,27-Jun-2025,27-Jun-2025,30-Jun-2025,Market Sale,-,NSE,-
SHYAMCENT,Shyam Century Ferrous Limited,7(2),Hari Prasad Agarwala & Ors.,02-Jul-2025 12:14,1184996,,0,0,0,0,Equity Shares,30000,546338,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184996_1476201_02072025121402_WEB.xml,Promoter Group,777864,0.37,222000,Equity Shares,747864,0.35,26-Jun-2025,26-Jun-2025,30-Jun-2025,Market Sale,-,NSE,-
SHYAMCENT,Shyam Century Ferrous Limited,7(2),Sumitra Devi Agarwal,02-Jul-2025 12:14,1184996,,0,0,0,0,Equity Shares,30000,546336,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184996_1476201_02072025121402_WEB.xml,Promoter Group,419799,0.2,281706,Equity Shares,381132,0.18,26-Jun-2025,27-Jun-2025,30-Jun-2025,Market Sale,-,NSE,-
SHYAMCENT,Shyam Century Ferrous Limited,7(2),Bhawna Agarwal,02-Jul-2025 12:14,1184996,,0,0,0,0,Equity Shares,30000,546337,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184996_1476201_02072025121402_WEB.xml,Promoter Group,404989,0.19,217500,Equity Shares,374989,0.18,27-Jun-2025,27-Jun-2025,30-Jun-2025,Market Sale,-,NSE,-
RILINFRA,Rachana Infrastructure Limited,7(2),GIRISHKUMAR OCHCHHAVLAL RAVAL,02-Jul-2025 12:09,1184994,,0,0,0,0,Equity Shares,3500,546331,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184994_1476188_02072025120913_WEB.xml,Promoters,5890081,31.66,142765,Equity Shares,5893581,31.68,01-Jul-2025,01-Jul-2025,02-Jul-2025,Market Purchase,-,NSE,-
GENUSPAPER,Genus Paper & Boards Limited,7(2),Ishwar Chand Agarwal,02-Jul-2025 11:55,1184991,,0,0,0,0,Equity Shares,6500000,546329,Pledge Revoke,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184991_1476180_02072025115539_WEB.xml,Promoters,8194447,3.19,122330000,Equity Shares,8194447,3.19,30-Jun-2025,30-Jun-2025,01-Jul-2025,Revokation of Pledge,-,NA,-
EMAPARTNER,EMA Partners India Limited,7(2),Krishnan Subbaraman,02-Jul-2025 11:36,1184988,,0,0,0,0,Equity Shares,7000,546326,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184988_1476166_02072025113646_WEB.xml,Promoter Group,10000,0.04,722700,Equity Shares,17000,0.07,27-Jun-2025,27-Jun-2025,01-Jul-2025,Market Purchase,-,NSE,-
EMAPARTNER,EMA Partners India Limited,7(2),Krishnan Subbaraman,02-Jul-2025 11:36,1184988,,0,0,0,0,Equity Shares,3000,546325,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184988_1476166_02072025113646_WEB.xml,Promoter Group,7000,0.03,311400,Equity Shares,10000,0.04,24-Jun-2025,24-Jun-2025,25-Jun-2025,Market Purchase,-,NSE,-
NAHARCAP,Nahar Capital and Financial Services Limited,7(2),CLOSETTRUNK PRIVATE LIMITED,02-Jul-2025 11:12,1184986,,0,0,0,0,Equity Shares,9232,546322,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184986_1476159_02072025111217_WEB.xml,Promoter Group,Nil,0,3092280,Equity Shares,9232,0.06,27-Jun-2025,30-Jun-2025,01-Jul-2025,Market Purchase,-,NSE,-
MGEL,Mangalam Global Enterprise Limited,7(2),PRAVEEN KUMAR GUPTA,02-Jul-2025 10:33,1184984,,0,0,0,0,Equity Shares,14786,546320,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184984_1476146_02072025103329_WEB.xml,Director,238500,0.07,223869,Equity Shares,223714,0.07,30-Jun-2025,30-Jun-2025,01-Jul-2025,Market Sale,-,NSE,-
RELTD,Ravindra Energy Limited,7(2),Dr. VIDYA MURKUMBI,01-Jul-2025 22:13,1184981,,0,0,0,0,Equity Shares,100000,546317,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184981_1476126_01072025101337_WEB.xml,Promoters,503000,0.28,13350000,Equity Shares,403000,0.22,27-Jun-2025,27-Jun-2025,30-Jun-2025,Gift,-,NA,-
RELTD,Ravindra Energy Limited,7(2),MRS. SUPRIYA ROJEKAR,01-Jul-2025 22:13,1184981,,0,0,0,0,Equity Shares,250000,546318,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184981_1476126_01072025101337_WEB.xml,Promoters,750000,0.42,33375000,Equity Shares,500000,0.28,27-Jun-2025,27-Jun-2025,30-Jun-2025,Gift,-,NA,-
RELTD,Ravindra Energy Limited,7(2),MR. AALOK WADHWA,01-Jul-2025 22:13,1184981,,0,0,0,0,Equity Shares,250000,546312,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184981_1476126_01072025101337_WEB.xml,Promoter Group,Nil,0,33375000,Equity Shares,250000,0.14,27-Jun-2025,27-Jun-2025,30-Jun-2025,Gift,-,NA,-
RELTD,Ravindra Energy Limited,7(2),MR ABHAY WADHWA,01-Jul-2025 22:13,1184981,,0,0,0,0,Equity Shares,250000,546313,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184981_1476126_01072025101337_WEB.xml,Promoter Group,Nil,0,33375000,Equity Shares,250000,0.14,27-Jun-2025,27-Jun-2025,30-Jun-2025,Gift,-,NA,-
RELTD,Ravindra Energy Limited,7(2),MR. DHRUV ROJEKAR,01-Jul-2025 22:13,1184981,,0,0,0,0,Equity Shares,250000,546314,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184981_1476126_01072025101337_WEB.xml,Promoter Group,Nil,0,33375000,Equity Shares,250000,0.14,27-Jun-2025,27-Jun-2025,30-Jun-2025,Gift,-,NA,-
RELTD,Ravindra Energy Limited,7(2),MRS. ANURADHA KULKARNI,01-Jul-2025 22:13,1184981,,0,0,0,0,Equity Shares,100000,546315,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184981_1476126_01072025101337_WEB.xml,Promoter Group,Nil,0,13350000,Equity Shares,100000,0.06,27-Jun-2025,27-Jun-2025,30-Jun-2025,Gift,-,NA,-
RELTD,Ravindra Energy Limited,7(2),MRS. APOORVA NARENDRA MURKUMBI,01-Jul-2025 22:13,1184981,,0,0,0,0,Equity Shares,500000,546316,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184981_1476126_01072025101337_WEB.xml,Promoter Group,10500000,5.88,66750000,Equity Shares,10000000,5.6,27-Jun-2025,27-Jun-2025,30-Jun-2025,Gift,-,NA,-
360ONE,360 ONE WAM LIMITED,7(2),Nikunj Kedia,01-Jul-2025 20:43,1184978,,0,0,0,0,Equity Shares,20000,546304,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184978_1476111_01072025084320_WEB.xml,Employees/Designated Employees,71948,0,23891724,Equity Shares,51948,0.01,27-Jun-2025,27-Jun-2025,30-Jun-2025,Market Sale,-,NSE,-
360ONE,360 ONE WAM LIMITED,7(2),Chetan Naik,01-Jul-2025 20:43,1184978,,0,0,0,0,Equity Shares,2000,546302,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184978_1476111_01072025084320_WEB.xml,Employees/Designated Employees,2000,0,2400500,Equity Shares,Nil,0,30-Jun-2025,30-Jun-2025,30-Jun-2025,Market Sale,-,NSE,-
